comment,class_label
"Najprv ma hnevalo, ze postupujeme velmi pomaly a mal som pocit, ze sa zaoberame prilis detailami, ale Doc. Klacka Vas postupne presvedci, ze ked chcete niecomu naozaj rozumiet musite osetrit aj tie detaily. Naozaj to, ze sme mali nieco dopocitavat k odvodeniam (co nie je v literature spravene) ako semestralnu pracu a nie len sa spoliehat na literaturu, kde sa najdu chyby i fyzikalne nekorektne postupy, bolo vyborne! Prednasky boli to najfyzikalnejsie co poskytol tento semester, naozaj som sa na ne tesil!Doc. Klacka mal tuto prednasku prvy krat, co sa prejavilo na tom, ze niektore odvodenia zabrali dost casu (do buducnosti by zrejme bolo dobre si prednasku vopred premysliet), kedze ich nemal pripravene, navyse je dost vytazeny a neraz sa stalo, ze prednaska nebola, ale nakoniec sme si ich ponahradzali a stihli aj MHD nacat do spokojnosti.",1
"Nudny a zle odprednasany predmet! Myslim, ze by sa dali vybrat zaujimavejsie veci z MPH, nepaci sa mi takato koncepcia prehladu z ktoreho sa nic konkretne podrobne nedozviem, len to co som uz niekde rovnako neurcito pocul. Ako protiargument neuspeje nedostatok casu, pretoze tento predmet mal podla mna velikansky rozsah na to co sme prebrali... Zle to bolo!",-1
"Na premenne hviezdy som sa tesil, chcel som porozumiet fyzike takychto hviezd, lez vela som neporozumel, na nejake podrobnejsie (co i len trocha) vysvetlovanie zase nebol cas (podla mna by sa mal venovat prave tomu), prednaska bola skor taka encyklopedicka (naco je to dobre?). Prva prednaska (1z3) ako prehlad o ziareni, hviezdach a metodach vyskumu hviezd bola podla mna uplne zbytocna, vsetko sme to uz poculi, mohlo sa to riesit aj tak, ze by nas obletel mail pozrite/zopakujte si abcd, aby ste rozumeli na dalsich prednaskach. Tempo prednasok bolo velmi pomale a pocas dvoch 4hodinovych (stvrtok vecer, piatok rano) seans clovek naozaj musel bojovat so spankom.",-1
"Skoro cela prednaska je vystavana na knihe Gray - The observation and analysis of stellar photospheres, tato kniha podla mna nie je dobra. Fyzikalne principy su povrchne vysvetlene a casto pri citani tejto knihy som mal pocit ako keby to bola kompilacia literatury a simulacii svetovych autorov v zaplave grafov a takyto pocit mam aj z prednasky, kedze tuto knihu dokonale kopiruje. Omnoho lepsie sa cita doplnkova literatura od Le Blanca, ale z tej sa prebera velmi malo, zrejme az v druhom semestri sa vyuzije jej potencial. Este mi nie je celkom jasne preco su az dva predmety (este predmet doc.Heinzela v lete), kde sa uci teoria hviezdnych atmosfer, kedze maju znacny prekryv (podla rozpravania starsich spoluziakov). Preco sa tu neberu nejake fyzikalne zaujimavejsie veci, napr. podobne ako kurzy Astrofyzika I,II na Karlovej univerzite.",-1
"Liecba nespavosti :).Ale inak dobre spracovany prierez historiou astronomie.",0
"Bol som veľmi spokojný s celkovým obshahom prednašiek respektive cvičení. Ako najväčšie plus tohoto predmetu hodnotím konečne správny pohlad na to ako sa učiť nové programovacie (objektovo orientovane) jazyky. Dozvedel som sa tiež niektoré zaujimavé a nové informácie, nielen z IT oblasti...",1
"Mal by to byt povinny predmet",0
"Vzhľadom na dobré hodnotenie učiteľov prednášajúcich predmet predpokladám, že nižšie hodnotenie samotného predmetu je spôsobené jeho náročnosťou, vyžadujúcou znalosti z termodynamiky ako aj z biochémie. Bioenergetika, je však dôležitou súčasťou tak biofyziky ako aj biomedicínskej fyziky a je nevyhnutná na pochopenie mechanizmov fyzikálnych procesov prebiehajúcich v organizme.",0
"Prednasky s profesorom Hianikom boli zaujimave. Da sa povedat, ze je to predmet narocny na samostudium. Skuska velmi prijemna.",1
"Obsah predmetu biosenzory bol zaujímavý, bolo to niečo úplne nové, čo sme doteraz ešte vôbec nemali.",1
"Vynikajúci predmet, najvacsie plus bolo to, ze sme si mohli vybrat cast fyzikalnej chemie ktorej sa chceme venovat.... Doc. Mach naviac dokaze posluchacov zaujat aj svojim prejavom a sposobom vysvetlovania a na prednaskach nestratite pozornost, lebo mach obcas prida daky vtip :))",1
"predmet je zaujimavy, akurat skuska mohla byt tiez zaujimavejsia - boli skoro len same vzorce.",1
"Je to dobrý predmet, potrebný pre náš odbor. Len forma vyučovania je niekedy trocha tažšie pochopiteľná.",1
"Prednášaná bola nielen teória, ale aj konkrétne príklady, s ktorými sa môžeme stretnúť v praxi. Mne ten predmet výrazne pomohol v práci!",1
"opat iba statistika.....",-1
"Tento predmet je veľmi dôležitý. Zíde sa pri štatistickom vyhodnocovaní výsledkov diplomovej práce v odbore biomedicínskej fyziky aj biofyziky. Na predmete je uvedených veľa príkladov v excely, ktoré sa buď vypracovávajú na hodine, alebo na domácu úlohu. Prednášajúca má pripravené zrozumiteľné prezentácie, ktoré študentom poskytuje. Plus je dostupná aj knižné literatúra.",1
"Odporučil by som tento predmet, pretože vhodne pripraví študenta na aplikácie štatistiky v praxi a pomôže v budúcnosti s riešením experimentov a úloh, ktoré si vyžadujú použitie štatistiky.",1
"Statistika, co viac dodat. Je to potrebne, je to zaujimave a je to zlozite :)",1
"Neviem hlasovať, pretože tento predmet nebol ako predmet v škole. Ešte neviem, akou formou bude hodnotený. Asi odovzdáme len nejakú správu o tom, čo sme za semester urobili na diplomovke.",0
"Je dobré, že u nás je tento predmet pravidelne každý týždeň. Učíme sa prezentovať svoju prácu, počúvať spolužiakov a klásť otázky k téme a vyslovovať konštruktívnu kritiku.",1
"Je dobré počúvať prezentovanie DP mojich spolužiakov, človek sa veľa naučí",1
"Študent prezentuje 2 prezentácie - súčasný stav problematiky a materiál a metódy k diplomovej práci. Účasť je povinná, v prípade neprítomnosti sa treba dopredu ospravedlniť.",0
"Tieto veci sme už brali v nižších ročníkoch a až tak veľa nového som sa nedozvedela",-1
"Obsah predmetu je zaujímavý a pre biomedicínskeho fyzika potrebný. Čo mi však trochu prekážalo bolo chaotické preberanie látky, žiadna ucelené skriptá, alebo literatúra, čo je potom problém, keď sa človek učí na skúšku.",0
"Zaujímavé prednášky",1
"Dobrý predmet :)",1
"Veľa opakovania z minulých ročníkov, ale z iného pohľadu a podľa mňa veľmi zaujímavé. Napr. o fotosyntéze som toho ani zďaleka tolko netušila",1
"Zaujímavý predmet, veľa štátnicových otázok sa na tomto predmete rozoberá",1
"Predmet fyzikálne princípy diagnostiky a terapie nebol vôbec o fyzikálnych princípoch v diagnostike a terapii, ale skôr o pravdepodobnosti. Aj keď treba povedať, že niečo z fyzikálnych princípov sa spomenulo, ale určite na tom predmet nebol stavaný.",-1
"Ako skoro každý rok máme niečo ako začiatky štatistiky a ako každý rok to tým ktorí sa v tom vyznajú nič nové neprinesie a tým ktorí sa v tom nevyznajú tiež nie.",-1
"skoda je, ze tento predmet ma tento nazov ""len z historickych dovodov"" a v skutocnosti ide prevazne o pravdepodobnost, pretoze predmet s tymto obsahom by bol pre biomedicinskych fyzikov, myslim si, viac ako len vhodny. na druhej strane sme mali moznost konecne vidiet pravdepodobnost z tak povediac ""pouzitelneho"" hladiska... tym chcem povedat, ze realne priklady zo zivota, pri ktorych ma clovek konecne sancu aspon trochu tu (pre mna inak nepochopitelnu) pravdepodobnost pochopit.",0
"Dôležité a zaujímavé informácie o použtí laserov a opt. vlákien v medicíne. Dobre teoreticky vysvetlené, veľké množstvo literatúry a praktické ukážky a demonštrácie.",1
"Predmet je obsahovo veľmi zaujímavý, chýba mi však viac práce počas semestra formou napríklad projektov či prezentácií študentov k danej problematike alebo nejaký priebežný test.",0
"Tento predmet by mohol byť zaujímavý a myslím si, že pre biomedicínskeho fyzika potrebný, keďže aj týmto smerom by sa mohol absolvent uberať. Taktiež diskrétne a spojité modelovanie je súčasťou otázok na štátniciach.Napriek tomu by som tento predmet neodporúčala (ale je bohužial povinný), pretože práve modelovanie nebolo poriadne ani prebraté, ani na cvičeniach sme nemodelovali, len veľmi málo. Potom bol problém pri spracovávaní zadaných úloh, keďže človek poriadne nevedel, čo má robiť.",-1
"Tento predmet, bohuzial, nema s matematickym modelovanim spolocne absolutne nic. Za cely semester sme sa nenaucili nic nove, predmet bol uplne nezaujimavy, kebyze vyucujuci nezahrna do hodnotenia aj ucast na cviceniach dokonca aj na prednaskach, nedosiel by som ani jeden krat. Skuska pozostavala z naucenia sa naspamat (rozumej odslova doslova) par definicii plus spravenie styroch domacich uloh, ktore nedavali zmysel, a s praxou nemaju absolutne nic spolocne. Kebyze je namiesto tohoto predmetu radsej o jeden semester viac matematickej analyzy alebo statistiky, tak to pre studentov tohoto odboru da 100 krat viac.",-1
"Neodporucil by som tento predmet nikomu, pretoze nic nove sa na nom nedozviete nie je ani zaujimavy, ani nerozvyja myslenie (co je asi zamer), len su z neho vsetci nervozny. So vsetkou uctou ku fakulte a vyucujucim, tento predmet povazujem za najhorsi aky sme doposial mali.",-1
"predmet ako taky by mohol byt zaujimavy, ale...",0
"Vysvetlená látka nebola poriadne žiadna, dokopy sme sa nič nenanučili, podmienky sa behom smemstra zmenili najmenej trikrát a to nám prvýkrát boli oznámené na tretej hodine. Mali sme posielať domáce úlohy, ktoré sme nemali ani len skontrolované a mali sme to za 0/10 bodov jednu.",-1
"Tento predmet sa mi hodnoti veľmi ťažko. Osobne by som tento predmet zaradil medzi voliteľné alebo povinne voliteľné, ak by mal obsah prednášok vyzerať tak ako vyzeral. Nemyslím si, že veci, ktoré sme sa naučili sú nutne potrebné na ukončenie štúdia. Na druhej strane niektoré veci nútia človeka sa aspoň trochu zamyslieť nad niektorými vecami, ktoré sme už možno zabudli alebo sme ich nevedeli použiť, preto si myslím, že ako výberovka by tento predmet kludne mohol byť ceľkom úspešný.Iné riešenie vidím v tom, že by sa na tomto predmete učili nejaké základy programovania v mathematike alebo matlabe alebo inom matematickom softe. To je vec čo podla mna biomedicinskej fyzike ako odboru naozaj chyba... Hoci to k tomuto predmetu neadresujem, dalsia vec co velmi chyba nasemu odboru su zaklady algebry. algebru sme vobec nemali na bakalarskom studiu a citim, ze mne osobne to chyba... musim si to teraz studovat dodatocne a sam... co asi kazdy uzna, ze sa by sa dalo vyriesit prave zaradenim zakladov algebry do bc. stupna. Ak to zhrniem, tento predmet je podla mna potrebne prebudovat hlavne co sa týka naplne učiva, pokial ma ostat medzi povinnymi predmetmi a ma to mat aj dajaky zmysel pre študentov.",0
"tento predmet bol skor zrhnutim uz skor nadobudnutych vedomosti, chybala mi v nom trochu ta biofyzika, ktora vyplyva z nazvu. inak sa mi predmet pacil, aspon si clovek osviezi nejake veci, ale co sa tyka novych informacii, tak tych az tak vela nebolo. tiez skoda, ze sa jedna o externeho vyucujuceho, ucivo je potom odprednasane za relativne kratky casov interval a clovek toho vela nevnima",0
"je to dobry predmet a zaujimavy, ale mam pocit, ze chybaju k nemu iste zaklady. inak fajn zase raz vidiet nieco aj v praxi :)",1
"Tu ide o našu prax, ktorá súvisí s našou diplomovou prácou. Ja som spokojná s prácou, ktorú som vykonala :).",1
"Bolo by fajn mať odbornú prax mimo školy, niekde v súkromnom sektore, ale zväčša sa to nedá! Takže DP je aj odborná prax",1
"Odborná prax by sa mala rozšíriť aspoň na dva semestre. Mala by trvať aspoň mesiac. Malo by byť za ňu viac kreditov. Mala by nahradiť niektorý z teoretických predmetov. Odborná prax by nemala byť súčasť meraní na diplom. prácu. Privítala by som ponuky SAV alebo iných vedeckých inštitúcií, prípadne firiem, ktoré by sa tým pre biomed. fyz. stali prístupnejšie.",-1
"Co sa tyka odbornej praxe, viacero studentov by ocenilo snahu skolitelov, vyucujucich a externych prednasajucich, keby prejavili zaujem ""dohodit"" nas na prax do externych pracovisk. Na diplomovych pracach pracujeme tak ci tak, je pozitivne, ze je snaha nas motivovat este aj tymto predmetom, ale myslim, ze by sme na nej pracovali aj bez neho a skusenost z ineho prostredia by bola prospesna. Pre sameho studenta nie je jednoduche najst takuto prax.",-1
"malá odozva od niektorých cvičiacich praktík, niektorí úplne fajn - ochotní poradiť, prekonzultovať aj pri vypracovávaní protokolu na praktiká, čo hodnotím veľmi kladne.nevýhoda človek sa poriadne ani nedostane k prístrojom, sú dosť zastaralé. určite by sa dali vymyslieť aj zaujímavejšie úlohy.úlohou tohto predmetu okrem naučenia sa niečoho nového, aj prístup k technike a metódam, o ktorých sa doteraz len teoreticky učil, ich vyskúšanie si v praxi.",0
"Absolutne nezaujimave praktika, ktore ani neboli praktika, tam kde sa malo skutocne merat, sa data len nahodne vygenerovali na pocitaci. Veduci jednotlivych praktik nemaju motivaciu veci zlepsovat, lebo podla mna ani niesu zapisany ako vyucujuci predmetu. Zodpovedna osoba za tento predmet, z ktoreho ma predpokladam nejake pedagogicke body plus peniaze, akurat tak rozdelila ziakov do skupin a to je vsetko, aj preto si myslim, ze tento predmet je uplne zbytocny. Bud by sa to malo robit poriadne a ked nie tak potom radsej vobec.",-1
"Prakticke cvicenia su v zadase zaujimave a prinosne.",1
"Predmet vedie Haverlík ale všetku prácu robia iní ľudia a potom to tak vyzerá.",-1
"Zazneli veci, ktoré by som sa inde nemala šancu dozvedieť",1
"Prva polovica, kde sa hovorilo o vyskumnom procese bola velmi zaujima, Dalsia cast, kde sa hovorilo o pohovoroch a zivotopisoch ma zaujala menej. Pre niekoho, kto nemal cas alebo volu si pozriet literaturu k danej teme to moze byt prinosom.",0
"fajn predmet. obsah sem tam vybocuje, ale vzdy zaujimavym smerom :). clovek sa dozvie vela aktualnych informacii.",1
"zaujimavy predmet, rozobera sa humanna stranka vedy (ake su pravne aspekty, ktore treba dodrzat pri praci s biologicymi materialmi, ako sa pripravit na pohovor do prace, CV... )",1
"vela zaujimavych informacii, dobre podanych",1
"Celkom fajn predmet, dobre preberany, dobre pochopitelny.",1
"určite potrebny predmet pre kazdeho bmfaka...",1
"Predmet je veľmi zaujímavý, dobre a zrozumiteľne odprednášaný. Jediná nevýhoda je, že je vyučovaný naraz blokovo cez 3 dni. Ale predmet by som určite odporučila. Pre mňa to bol jeden z najzaujímavejších predmetov, aké sme doteraz mali.",1
"dalsi predmet, kde posobi externi vyucujuci. je to super, pretoze to prednasa odbornik, na druhej strane je toho vela naraz, clovek nema velku sancu to vsetko do hlavy napratat. inak zaujimave",1
"Skvelý predmet, Mlynárik je naozaj odborníkom v NMR. Avšak vysvetľuje veľmi zložito. Na skúške je ale dobrý.",1
"Jediný predmet na ktorý som sa naozaj tešil. Praktické učivo. Zastarane vybavenie a priestory.",1
"velmi tazkopadne vysvetlovany predmet. Nemame zazity programatorsky jazyk preto je tazke na par prednaskach sa s tym zzit. Potom je aj tazke ocenit aj prakticke ukazky.",-1
"Zaujimave prednasky, putavy predmet.",1
"Tento predmet vo mne zabil chuť učiť sa ho.",-1
"Predmet bol síce náročný, ale o to väčšia bola radosť zo získaného honotenia A. (univerzálna odpoveď)To bol vtip.",0
"Predmet by som odporucil hlavne preto lebo mal jasne dany ciel a k nemu cela vyuka smerovala. Dalo sa na nom naucit nielen toeria ale aj prekticke zrucnosti ziskat. Preco je tento predmet az v 5 rocniku? Preco nemoze byt uz v 4 rocniku ked nie v zime tak aspon v lete. Ja osobne by som ocenil v ramci studia bud pokracovanie predmetu v dalsom semestri alebo aspon zvysenu hodinivu dotaciu. Aby bol cas aj na prakticke vyskusanie pripadne na oboznamenie sa aj s inymi programmi a schmemami simulacii.",1
"Predmet mal zaujimavu napl a aj vyklad bol na vysokej urovni.Problemom je, ze mnohe z aplikacnych poznatkou sme mali z propagacnych hodin na inych prednaskach co je skoda lebo na tejto prednaske bol priestor o nich aj diskutovali a nie si len ypoculi na co je dany proces na vsetko dobre. Exkurzie boli silnym plusom.",1
